source_name,rss_url,domain,category,tier,tier_label,authority,reachability,already_in_docuaction,reason
MI - Michigan Advance,https://michiganadvance.com/feed/,michiganadvance.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
MN - Bemidji Pioneer,https://www.bemidjipioneer.com/search/?f=rss,bemidjipioneer.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
MN - Worthington Daily Globe,https://www.dglobe.com/search/?f=rss,dglobe.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
MN - Willmar West Central Tribune,https://www.wctrib.com/search/?f=rss,wctrib.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
MN - Fergus Falls Daily Journal,https://www.fergusfallsjournal.com/search/?f=rss,fergusfallsjournal.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
MN - Minnesota Reformer,https://minnesotareformer.com/feed/,minnesotareformer.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
MN - Sahan Journal,https://sahanjournal.com/feed/,sahanjournal.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
MS - Greenwood Commonwealth,https://www.gwcommonwealth.com/search/?f=rss,gwcommonwealth.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
MS - Tupelo Daily Journal,https://www.djournal.com/search/?f=rss,djournal.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
MS - Mississippi Free Press,https://www.mississippifreepress.org/feed/,mississippifreepress.org,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
MO - Sikeston Standard Democrat,https://www.standard-democrat.com/search/?f=rss,standard-democrat.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
MO - Independence Examiner,https://www.examiner.net/search/?f=rss,examiner.net,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
MO - Missouri Independent,https://missouriindependent.com/feed/,missouriindependent.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
MO - Riverfront Times St Louis,https://www.riverfronttimes.com/feed/,riverfronttimes.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
MT - Havre Daily News,https://www.havredailynews.com/search/?f=rss,havredailynews.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
MT - Miles City Star,https://www.milescitystar.com/search/?f=rss,milescitystar.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
MT - Montana Standard Butte,https://mtstandard.com/search/?f=rss,mtstandard.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
MT - Livingston Enterprise,https://www.livingstonenterprise.com/search/?f=rss,livingstonenterprise.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
NE - Columbus Telegram,https://www.columbustelegram.com/search/?f=rss,columbustelegram.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
NE - Hastings Tribune,https://www.hastingstribune.com/search/?f=rss,hastingstribune.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
NE - York News-Times,https://www.yorknewstimes.com/search/?f=rss,yorknewstimes.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
NE - North Platte Telegraph,https://www.nptelegraph.com/search/?f=rss,nptelegraph.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
NE - Nebraska Examiner,https://nebraskaexaminer.com/feed/,nebraskaexaminer.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
NV - Elko Daily Free Press,https://www.elkodaily.com/search/?f=rss,elkodaily.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
NV - Nevada Current,https://nevadacurrent.com/feed/,nevadacurrent.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
NV - Nevada Appeal Carson City,https://www.nevadaappeal.com/search/?f=rss,nevadaappeal.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
NH - Portsmouth Herald,https://www.seacoastonline.com/search/?f=rss,seacoastonline.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
NH - Nashua Telegraph,https://www.nashuatelegraph.com/search/?f=rss,nashuatelegraph.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
NH - NH Bulletin,https://newhampshirebulletin.com/feed/,newhampshirebulletin.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
NH - InDepthNH,https://indepthnh.org/feed/,indepthnh.org,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
NJ - Trentonian,https://www.trentonian.com/feed/,trentonian.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
NJ - Atlantic City Press,https://www.pressofatlanticcity.com/search/?f=rss,pressofatlanticcity.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
NJ - New Jersey Monitor,https://newjerseymonitor.com/feed/,newjerseymonitor.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
NM - Silver City Daily Press,https://www.scdailypress.com/feed/,scdailypress.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
NM - Taos News,https://www.taosnews.com/search/?f=rss,taosnews.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
NM - Source New Mexico,https://sourcenm.com/feed/,sourcenm.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
NY - Glens Falls Post-Star,https://poststar.com/search/?f=rss,poststar.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
NY - Kingston Daily Freeman,https://www.dailyfreeman.com/search/?f=rss,dailyfreeman.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
NY - Middletown Times Herald-Record,https://www.recordonline.com/search/?f=rss,recordonline.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
NY - New York Focus,https://www.nysfocus.com/feed/,nysfocus.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
NY - City Limits,https://citylimits.org/feed/,citylimits.org,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
NY - The Indypendent,https://indypendent.org/feed/,indypendent.org,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
NY - Brooklyn Eagle,https://brooklyneagle.com/feed/,brooklyneagle.com,General,8,Tier 8 Unknown/Low Value,40,other,False,regional/unknown tier — manual review; authority below medium
NY - Bronx Times,https://www.bxtimes.com/feed/,bxtimes.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
NC - Hickory Daily Record,https://www.hickoryrecord.com/search/?f=rss,hickoryrecord.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
NC - Morganton News Herald,https://www.morganton.com/search/?f=rss,morganton.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
NC - Sanford Herald,https://www.sanfordherald.com/search/?f=rss,sanfordherald.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
NC - Wilson Times,https://www.wilsontimes.com/search/?f=rss,wilsontimes.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
NC - Kinston Free Press,https://www.kinston.com/search/?f=rss,kinston.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
NC - Cardinal & Pine,https://cardinalpine.com/feed/,cardinalpine.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
ND - Wahpeton Daily News,https://www.wahpetondailynews.com/search/?f=rss,wahpetondailynews.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
ND - Williston Daily Herald,https://www.willistonherald.com/search/?f=rss,willistonherald.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
ND - ND Monitor,https://ndmonitor.com/feed/,ndmonitor.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
OH - Portsmouth Daily Times,https://www.portsmouth-dailytimes.com/search/?f=rss,portsmouth-dailytimes.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
OH - Lima News,https://www.limaohio.com/search/?f=rss,limaohio.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
OH - Defiance Crescent-News,https://www.crescent-news.com/search/?f=rss,crescent-news.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
OH - Signal Cleveland,https://signalcleveland.org/feed/,signalcleveland.org,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
OK - Bartlesville Examiner-Enterprise,https://www.examiner-enterprise.com/search/?f=rss,examiner-enterprise.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
OK - Ponca City News,https://www.poncacitynews.com/search/?f=rss,poncacitynews.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
OK - Shawnee News-Star,https://www.news-star.com/search/?f=rss,news-star.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
OK - Oklahoma Voice,https://oklahomavoice.com/feed/,oklahomavoice.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
OR - Klamath Falls Herald News,https://www.heraldandnews.com/search/?f=rss,heraldandnews.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
OR - Roseburg News-Review,https://www.nrtoday.com/search/?f=rss,nrtoday.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
OR - Street Roots Portland,https://www.streetroots.org/feed/,streetroots.org,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
PA - Johnstown Tribune-Democrat,https://www.tribdem.com/search/?f=rss,tribdem.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
PA - Greensburg Tribune-Review,https://triblive.com/local/westmoreland/feed/,triblive.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
PA - Beaver County Times,https://www.timesonline.com/search/?f=rss,timesonline.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
PA - Butler Eagle,https://www.butlereagle.com/search/?f=rss,butlereagle.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
PA - Broad + Liberty,https://broadandliberty.com/feed/,broadandliberty.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
SC - Aiken Standard,https://www.aikenstandard.com/search/?f=rss,aikenstandard.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
SC - Florence Morning News,https://www.scnow.com/search/?f=rss,scnow.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
SC - Orangeburg Times & Democrat,https://thetandd.com/search/?f=rss,thetandd.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
SC - SC Daily Gazette,https://scdailygazette.com/feed/,scdailygazette.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
SD - Mitchell Daily Republic,https://www.mitchellrepublic.com/search/?f=rss,mitchellrepublic.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TN - Cookeville Herald-Citizen,https://www.herald-citizen.com/search/?f=rss,herald-citizen.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
TN - Columbia Daily Herald,https://www.columbiadailyherald.com/search/?f=rss,columbiadailyherald.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
TN - Kingsport Times-News,https://www.timesnews.net/search/?f=rss,timesnews.net,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TN - Bristol Herald Courier,https://heraldcourier.com/search/?f=rss,heraldcourier.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
TN - Nashville Scene,https://www.nashvillescene.com/feed/,nashvillescene.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
TX - Paris News,https://www.theparisNews.com/search/?f=rss,theparisnews.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
TX - Marshall News Messenger,https://www.marshallnewsmessenger.com/search/?f=rss,marshallnewsmessenger.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TX - Bryan-College Station Eagle,https://www.theeagle.com/search/?f=rss,theeagle.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
TX - Killeen Daily Herald,https://kdhnews.com/search/?f=rss,kdhnews.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TX - Temple Daily Telegram,https://www.tdtnews.com/search/?f=rss,tdtnews.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
TX - Big Spring Herald,https://www.bigspringherald.com/search/?f=rss,bigspringherald.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
TX - Plainview Daily Herald,https://www.myplainview.com/search/?f=rss,myplainview.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TX - Garland News,https://www.garlandnews.com/search/?f=rss,garlandnews.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TX - Texas Observer,https://www.texasobserver.org/feed/,texasobserver.org,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TX - Texas Monthly,https://www.texasmonthly.com/feed/,texasmonthly.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
TX - The Texas Signal,https://texassignal.com/feed/,texassignal.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
UT - Summit Daily Newpark City,https://www.summitdaily.com/feed/,summitdaily.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
UT - Moab Times-Independent,https://www.moabtimes.com/feed/,moabtimes.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
UT - Utah Policy,https://utahpolicy.com/feed/,utahpolicy.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
UT - Utah News Dispatch,https://utahnewsdispatch.com/feed/,utahnewsdispatch.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
VT - St. Albans Messenger,https://www.samessenger.com/search/?f=rss,samessenger.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
VT - Addison County Independent,https://www.addisonindependent.com/search/?f=rss,addisonindependent.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
VT - Seven Days VT,https://www.sevendaysvt.com/feed/,sevendaysvt.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
VA - Martinsville Bulletin,https://www.martinsvillebulletin.com/search/?f=rss,martinsvillebulletin.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
VA - Danville Register & Bee,https://www.registerbee.com/search/?f=rss,registerbee.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
VA - Waynesboro News Virginian,https://www.newsvirginian.com/search/?f=rss,newsvirginian.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
VA - Harrisonburg DNR,https://www.dnronline.com/search/?f=rss,dnronline.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
VA - Cardinal News,https://cardinalnews.org/feed/,cardinalnews.org,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
WA - Walla Walla Union-Bulletin,https://www.union-bulletin.com/search/?f=rss,union-bulletin.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
WA - Washington State Standard,https://washingtonstatestandard.com/feed/,washingtonstatestandard.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
WV - Bluefield Daily Telegraph,https://www.bdtonline.com/search/?f=rss,bdtonline.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
WV - Beckley Register-Herald,https://www.register-herald.com/search/?f=rss,register-herald.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
WV - WV Public Broadcasting,https://wvpublic.org/feed,wvpublic.org,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
WI - Eau Claire Leader-Telegram,https://www.leadertelegram.com/search/?f=rss,leadertelegram.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
WI - Superior Telegram,https://www.superiortelegram.com/search/?f=rss,superiortelegram.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
WI - Janesville Gazette,https://www.gazettextra.com/search/?f=rss,gazettextra.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
WI - Beloit Daily News,https://www.beloitdailynews.com/search/?f=rss,beloitdailynews.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
WI - Kenosha News,https://www.kenoshanews.com/search/?f=rss,kenoshanews.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
WI - Wisconsin Examiner,https://wisconsinexaminer.com/feed/,wisconsinexaminer.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
WY - Powell Tribune,https://www.powelltribune.com/search/?f=rss,powelltribune.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
WY - Douglas Budget,https://www.douglas-budget.com/search/?f=rss,douglas-budget.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
Spanish - La Opinion LA,https://laopinion.com/feed/,laopinion.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
Spanish - Rumbo de Valle TX,https://www.rumbonews.com/feed/,rumbonews.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
Spanish - El Vocero Puerto Rico,https://www.elvocero.com/feed/,elvocero.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
Spanish - Telemundo News,https://www.telemundo.com/noticias/rss,telemundo.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
Spanish - Voz de America Spanish,https://www.voanews.com/api/zmpqemprmo,voanews.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
Spanish - Latin Times,https://www.latintimes.com/rss,latintimes.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
Ethnic - Afro American,https://afro.com/feed/,afro.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
Ethnic - New Pittsburgh Courier,https://newpittsburghcourier.com/feed/,newpittsburghcourier.com,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
Ethnic - Los Angeles Sentinel,https://lasentinel.net/feed/,lasentinel.net,General,8,Tier 8 Unknown/Low Value,40,blocked,False,regional/unknown tier — manual review; feed blocks bots (verify active); authority below medium
Ethnic - Atlanta Voice,https://theatlantavoice.com/feed/,theatlantavoice.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
Ethnic - Amsterdam News NY,https://amsterdamnews.com/feed/,amsterdamnews.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
Wire - UPI Technology,https://www.upi.com/rss/Technology/,upi.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
Wire - States Newsroom,https://statesnewsroom.com/feed/,statesnewsroom.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
Cable - PBS NewsHour,https://www.pbs.org/newshour/feeds/rss/headlines,pbs.org,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
Cable - MSNBC,https://www.msnbc.com/feeds/latest,msnbc.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
Fox News,https://moxie.foxnews.com/google-publisher/latest.xml,moxie.foxnews.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
Fox News National,https://moxie.foxnews.com/google-publisher/national.xml,moxie.foxnews.com,General,8,Tier 8 Unknown/Low Value,40,other,False,regional/unknown tier — manual review; authority below medium
Cable - Fox News Politics,https://moxie.foxnews.com/google-publisher/politics.xml,moxie.foxnews.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
Cable - Fox News Tech,https://moxie.foxnews.com/google-publisher/tech.xml,moxie.foxnews.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
Cable - ABC News Politics,https://abcnews.go.com/abcnews/politicsheadlines,abcnews.go.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
Cable - CBS News Politics,https://www.cbsnews.com/latest/rss/politics,cbsnews.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
Cable - NBC News Politics,https://feeds.nbcnews.com/nbcnews/public/politics,feeds.nbcnews.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
Cable - OAN,https://www.oann.com/feed/,oann.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
Cable - Sinclair Broadcast Group,https://sbgi.net/feed/,sbgi.net,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
Cable - Nexstar Media,https://www.nexstar.tv/feed/,nexstar.tv,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
Trade - Adweek,https://www.adweek.com/feed/,adweek.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
Trade - Sound & Vision,https://www.soundandvision.com/rss.xml,soundandvision.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
Trade - Deadline Hollywood,https://deadline.com/feed/,deadline.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
Trade - Lost Remote,https://lostremote.com/feed/,lostremote.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
Trade - Nieman Reports,https://niemanreports.org/feed/,niemanreports.org,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
Trade - American Journalism Rev,https://ajr.org/feed/,ajr.org,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
Trade - Editor & Publisher,https://www.editorandpublisher.com/feed/,editorandpublisher.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
Trade - Press Gazette UK,https://pressgazette.co.uk/feed/,pressgazette.co.uk,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
Trade - Digiday,https://digiday.com/feed/,digiday.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
Trade - Puck News,https://puck.news/feed/,puck.news,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
Watch - Alabama Political Reporter,https://www.alreporter.com/feed/,alreporter.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
Watch - AZ Center for Investigative,https://azcir.org/feed/,azcir.org,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
Watch - California Healthline,https://californiahealthline.org/feed/,californiahealthline.org,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
Watch - CT Health Investigative,https://c-hit.org/feed/,c-hit.org,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
Watch - DC Line,https://thedcline.org/feed/,thedcline.org,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
Watch - Georgia Health News,https://georgiahealthnews.com/feed/,georgiahealthnews.com,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
Watch - IL Answers Project,https://illinoisanswers.org/feed/,illinoisanswers.org,General,8,Tier 8 Unknown/Low Value,40,active,False,regional/unknown tier — manual review; authority below medium
